date_index,gps_roll,z_roll,vel_fill
2007-06-14 06:00:00,0.018938831336311905,-0.0037402135231316817,
2007-06-14 18:00:00,0.0902959095811757,-0.001980645161290325,0.07135707824486379
2007-06-15 06:00:00,0.11933184638849707,-0.01724444444444443,0.029035936807321375
2007-06-15 18:00:00,0.16380047253849495,-0.02857142857142855,0.04446862614999787
2007-06-16 06:00:00,0.17456177342579873,-0.04097777777777777,0.010761300887303787
2007-06-16 18:00:00,0.2044553700047326,-0.03473333333333334,0.029893596578933868
2007-06-17 06:00:00,0.24527845563350942,-0.03550277777777777,0.04082308562877682
2007-06-17 18:00:00,0.29998850907623925,-0.03476388888888888,0.054710053442729834
2007-06-18 06:00:00,0.34298804354996143,-0.04077222222222218,0.04299953447372218
2007-06-18 18:00:00,0.39981734270637753,-0.03413333333333332,0.0568292991564161
2007-06-19 06:00:00,0.44290271127820674,-0.02768611111111109,0.04308536857182921
2007-06-19 18:00:00,0.49438066521100127,-0.035094444444444414,0.05147795393279453
2007-06-20 06:00:00,0.5426603736026216,-0.04260277777777777,0.04827970839162038
2007-06-20 18:00:00,0.5853544906339776,-0.03533888888888889,0.04269411703135595
2007-06-21 06:00:00,0.6195755237142673,-0.053177777777777775,0.034221033080289676
2007-06-21 18:00:00,0.6577751820133035,-0.058349999999999964,0.038199658299036265
2007-06-22 06:00:00,0.6931769874531736,-0.06786388888888893,0.03540180543987004
2007-06-22 18:00:00,0.7406539692824319,-0.06749444444444436,0.0474769818292583
2007-06-23 06:00:00,0.7954452819224894,-0.0635720930232558,0.05479131264005754
2007-06-23 18:00:00,0.8423651490016179,-0.06490555555555548,0.04691986707912843
2007-06-24 06:00:00,0.8883978573975853,-0.06812222222222221,0.0460327083959674
2007-06-24 18:00:00,0.9399629867953428,-0.061397222222222145,0.05156512939775759
2007-06-25 06:00:00,0.9859624162916434,-0.07526388888888888,0.04599942949630054
2007-06-25 18:00:00,1.0258821552212585,-0.07718333333333337,0.03991973892961509
2007-06-26 06:00:00,1.0616694126375752,-0.08598333333333323,0.03578725741631672
2007-06-26 18:00:00,1.1022364105946862,-0.08919444444444442,0.04056699795711105
2007-06-27 06:00:00,1.1385245001820503,-0.0961444444444444,0.03628808958736407
2007-06-27 18:00:00,1.186004427100377,-0.09388333333333332,0.04747992691832659
2007-06-28 06:00:00,1.2271460261674536,-0.09328888888888885,0.041141599067076706
2007-06-28 18:00:00,1.27052530179324,-0.09525833333333338,0.04337927562578647
2007-06-29 06:00:00,1.3090571740260986,-0.09190555555555553,0.03853187223285848
2007-06-29 18:00:00,1.3582455076625661,-0.08961388888888899,0.049188333636467574
2007-06-30 06:00:00,1.4033789138315214,-0.09258888888888903,0.045133406168955226
2007-06-30 18:00:00,1.4513020951141,-0.08875277777777775,0.047923181282578664
