datetime_index,datetime,gps_relDispFromDOY165_m,gps_relZDispFromDOY165_m,gps_relDispFromDOY165Corrected_m
2007-06-14 00:00:00.000000000,2007-06-14 00:00:00.000000000,0.0,0.0,0.0
2007-06-14 00:02:00.000009600,2007-06-14 00:02:00.000009600,0.0010438638861636207,0.0,0.0009494194394322619
2007-06-14 00:04:00.000019200,2007-06-14 00:04:00.000019200,0.0,0.0,-0.00018888888554647565
2007-06-14 00:06:00.000028800,2007-06-14 00:06:00.000028800,-0.0016773608006195317,0.0010000000000000009,-0.001960694132897366
2007-06-14 00:08:00.000038400,2007-06-14 00:08:00.000038400,-0.0014561812589297674,0.0020000000000000018,-0.0018339590379389606
2007-06-14 00:09:59.999961600,2007-06-14 00:09:59.999961600,-0.0027526155682959796,0.0020000000000000018,-0.0032248377940365318
2007-06-14 00:11:59.999971200,2007-06-14 00:11:59.999971200,-0.0023400297721218877,0.0010000000000000009,-0.0029066964366775564
2007-06-14 00:13:59.999980800,2007-06-14 00:13:59.999980800,0.005658915405230225,-0.001999999999999988,0.004997804293943197
2007-06-14 00:15:59.999990400,2007-06-14 00:15:59.999990400,0.012995346210082914,-0.0059999999999999915,0.012239790652064528
2007-06-14 00:18:00.000000000,2007-06-14 00:18:00.000000000,0.008316313011049736,-0.010999999999999996,0.007466313014216233
2007-06-14 00:20:00.000009600,2007-06-14 00:20:00.000009600,0.008789859780184095,-0.016999999999999987,0.007845415336619232
2007-06-14 00:22:00.000019200,2007-06-14 00:22:00.000019200,0.011290557321717465,-0.015,0.010251668431421244
2007-06-14 00:24:00.000028800,2007-06-14 00:24:00.000028800,0.006678855151263541,-0.016,0.005545521814235961
2007-06-14 00:26:00.000038400,2007-06-14 00:26:00.000038400,0.011224800974391158,-0.01899999999999999,0.009997023198548461
2007-06-14 00:27:59.999961600,2007-06-14 00:27:59.999961600,0.011224800974391158,-0.01899999999999999,0.009902578751817102
2007-06-14 00:29:59.999971200,2007-06-14 00:29:59.999971200,0.006930447109503746,-0.01899999999999999,0.005513780440198332
2007-06-14 00:31:59.999980800,2007-06-14 00:31:59.999980800,0.0018356112886035447,-0.01999999999999999,0.00032450018048301387
2007-06-14 00:33:59.999990400,2007-06-14 00:33:59.999990400,0.0015486666823028017,-0.017999999999999988,-5.688887254908805e-05
2007-06-14 00:36:00.000000000,2007-06-14 00:36:00.000000000,-0.0003176708918743998,-0.015,-0.002017670893457648
2007-06-14 00:38:00.000009600,2007-06-14 00:38:00.000009600,-0.0004728873320942739,-0.010999999999999996,-0.002267331780408881
2007-06-14 00:40:00.000019200,2007-06-14 00:40:00.000019200,-0.0005387929258349189,-0.009999999999999995,-0.0024276818129646428
2007-06-14 00:42:00.000028800,2007-06-14 00:42:00.000028800,-0.0016773608006195317,-0.010999999999999996,-0.0036606941344806145
2007-06-14 00:44:00.000038400,2007-06-14 00:44:00.000038400,0.0007259924507838633,-0.010999999999999996,-0.0013517853298085783
2007-06-14 00:45:59.999961600,2007-06-14 00:45:59.999961600,0.00132838075008479,-0.009999999999999995,-0.0008438414693227687
2007-06-14 00:47:59.999971200,2007-06-14 00:47:59.999971200,-0.001772171444356374,-0.009999999999999995,-0.004038838110495291
2007-06-14 00:49:59.999980799,2007-06-14 00:49:59.999980799,-0.0024997869012866047,-0.012999999999999998,-0.004860898014156881
2007-06-14 00:51:59.999990400,2007-06-14 00:51:59.999990400,-0.004360850346083467,-0.015,-0.00681640589776886
2007-06-14 00:54:00.000000000,2007-06-14 00:54:00.000000000,-0.006380130481125512,-0.017999999999999988,-0.008930130479542265
2007-06-14 00:56:00.000009600,2007-06-14 00:56:00.000009600,-0.00404017979927751,-0.016999999999999987,-0.0066846242444256205
2007-06-14 00:58:00.000019200,2007-06-14 00:58:00.000019200,-0.001700228059597464,-0.016,-0.004439116951476934
2007-06-14 01:00:00.000028800,2007-06-14 01:00:00.000028800,0.0003883376545701367,-0.013999999999999999,-0.0024449956761244496
2007-06-14 01:02:00.000038400,2007-06-14 01:02:00.000038400,-0.0006559588451029441,-0.011999999999999997,-0.0035837366225288892
2007-06-14 01:03:59.999961600,2007-06-14 01:03:59.999961600,0.0011114304244710382,-0.009999999999999995,-0.0019107917996862653
2007-06-14 01:05:59.999971199,2007-06-14 01:05:59.999971199,0.0001370822790285331,-0.010999999999999996,-0.0029795843839438875
2007-06-14 01:07:59.999980800,2007-06-14 01:07:59.999980800,0.001850310497903962,-0.013999999999999999,-0.0013608006117998175
2007-06-14 01:09:59.999990400,2007-06-14 01:09:59.999990400,0.0049840499490594325,-0.015,0.0016784943926242942
2007-06-14 01:12:00.000000000,2007-06-14 01:12:00.000000000,0.003939443016951927,-0.016,0.00053944301378543
2007-06-14 01:14:00.000009600,2007-06-14 01:14:00.000009600,0.005956260811121439,-0.012999999999999998,0.002461816369139825
2007-06-14 01:16:00.000019200,2007-06-14 01:16:00.000019200,0.004409732910949593,-0.010999999999999996,0.0008208440222366204
2007-06-14 01:18:00.000028800,2007-06-14 01:18:00.000028800,0.0074025363690708446,-0.0059999999999999915,0.003719203033626513
2007-06-14 01:20:00.000038400,2007-06-14 01:20:00.000038400,0.008226281211082487,-0.0049999999999999906,0.004448503436823039
2007-06-14 01:21:59.999961600,2007-06-14 01:21:59.999961600,0.003939443016951927,-0.00399999999999999,6.722079596111971e-05
2007-06-14 01:23:59.999971200,2007-06-14 01:23:59.999971200,0.006353647651021532,-0.000999999999999987,0.0023869809832993668
2007-06-14 01:25:59.999980800,2007-06-14 01:25:59.999980800,0.008538384692249323,0.0030000000000000027,0.0044772735777957985
2007-06-14 01:27:59.999990400,2007-06-14 01:27:59.999990400,0.007073345061583858,0.0040000000000000036,0.002917789508315216
2007-06-14 01:30:00.000000000,2007-06-14 01:30:00.000000000,0.012724925102308049,0.0,0.008474925102308049
2007-06-14 01:32:00.000009600,2007-06-14 01:32:00.000009600,0.011347240092524302,-0.000999999999999987,0.0070027956457929435
2007-06-14 01:34:00.000019200,2007-06-14 01:34:00.000019200,0.007073345061583858,0.0020000000000000018,0.002634456176037382
2007-06-14 01:36:00.000028800,2007-06-14 01:36:00.000028800,0.0014326614199076104,0.0030000000000000027,-0.0031006719123702247
2007-06-14 01:38:00.000038400,2007-06-14 01:38:00.000038400,0.0029796785864748543,0.0030000000000000027,-0.0016480991925343393
2007-06-14 01:39:59.999961599,2007-06-14 01:39:59.999961599,0.00642739468673259,0.0010000000000000009,0.0017051724609920384
2007-06-14 01:41:59.999971200,2007-06-14 01:41:59.999971200,0.008950545834661483,0.0,0.004133879170105814
2007-06-14 01:43:59.999980800,2007-06-14 01:43:59.999980800,0.00853724405105094,-0.000999999999999987,0.0036261329397639123
2007-06-14 01:45:59.999990400,2007-06-14 01:45:59.999990400,0.009455022501775545,0.0,0.004449466943757158
2007-06-14 01:48:00.000000000,2007-06-14 01:48:00.000000000,0.009270419188736945,0.0,0.004170419191903441
2007-06-14 01:50:00.000009600,2007-06-14 01:50:00.000009600,0.008767343322770849,0.0020000000000000018,0.0035728988792059864
2007-06-14 01:52:00.000019200,2007-06-14 01:52:00.000019200,0.01294464629531511,0.0010000000000000009,0.007655757405018888
2007-06-14 01:54:00.000028800,2007-06-14 01:54:00.000028800,0.014491517976678914,0.0020000000000000018,0.009108184639651334
2007-06-14 01:56:00.000038400,2007-06-14 01:56:00.000038400,0.019989629898637062,0.0010000000000000009,0.014511852122794365
2007-06-14 01:57:59.999961600,2007-06-14 01:57:59.999961600,0.01588212797448474,0.0020000000000000018,0.010309905751910684
2007-06-14 01:59:59.999971200,2007-06-14 01:59:59.999971200,0.01006304066041075,0.0030000000000000027,0.004396373991105334
2007-06-14 02:01:59.999980800,2007-06-14 02:01:59.999980800,0.00908954976488019,0.0020000000000000018,0.0033284386567596583
2007-06-14 02:03:59.999990400,2007-06-14 02:03:59.999990400,0.011347240092524302,-0.000999999999999987,0.005491684537672412
2007-06-14 02:06:00.000000000,2007-06-14 02:06:00.000000000,0.010378412398984516,-0.001999999999999988,0.004428412397401267
2007-06-14 02:08:00.000009600,2007-06-14 02:08:00.000009600,0.009583300563937414,0.0,0.0035388561156228064
2007-06-14 02:10:00.000019200,2007-06-14 02:10:00.000019200,0.0071484922875217904,0.0030000000000000027,0.0010096034003920663
2007-06-14 02:12:00.000028799,2007-06-14 02:12:00.000028799,0.00908954976488019,0.0050000000000000044,0.002856216431019106
2007-06-14 02:14:00.000038400,2007-06-14 02:14:00.000038400,0.00941321360875147,0.0050000000000000044,0.0030854358281590276
2007-06-14 02:15:59.999961600,2007-06-14 02:15:59.999961600,0.007794130205176941,0.006000000000000005,0.0013719079857693823
2007-06-14 02:17:59.999971200,2007-06-14 02:17:59.999971200,0.010708433309321919,0.006000000000000005,0.004191766643183001
2007-06-14 02:19:59.999980800,2007-06-14 02:19:59.999980800,0.00941321360875147,0.006000000000000005,0.0028021024958811928
2007-06-14 02:21:59.999990400,2007-06-14 02:21:59.999990400,0.012392038694539309,0.0050000000000000044,0.005686483142853915
2007-06-14 02:24:00.000000000,2007-06-14 02:24:00.000000000,0.015232597060587771,0.0040000000000000036,0.008432597062171018
2007-06-14 02:26:00.000009600,2007-06-14 02:26:00.000009600,0.01595330005557738,0.0020000000000000018,0.009058855610429269
2007-06-14 02:28:00.000019200,2007-06-14 02:28:00.000019200,0.01588212797448474,0.0,0.008893239082605269
2007-06-14 02:30:00.000028800,2007-06-14 02:30:00.000028800,0.013698739462689069,-0.000999999999999987,0.006615406131994483
2007-06-14 02:32:00.000038400,2007-06-14 02:32:00.000038400,0.014491517976678914,-0.002999999999999989,0.007313740199252968
2007-06-14 02:33:59.999961600,2007-06-14 02:33:59.999961600,0.013698739462689069,-0.00399999999999999,0.006426517238531765
2007-06-14 02:35:59.999971200,2007-06-14 02:35:59.999971200,0.013989039973042239,-0.00399999999999999,0.006622373310069818
2007-06-14 02:37:59.999980800,2007-06-14 02:37:59.999980800,0.016926399301422812,-0.002999999999999989,0.009465288191719032
2007-06-14 02:39:59.999990400,2007-06-14 02:39:59.999990400,0.020382276293671175,-0.002999999999999989,0.012826720737236036
2007-06-14 02:42:00.000000000,2007-06-14 02:42:00.000000000,0.019086970142297766,-0.001999999999999988,0.011436970139131268
2007-06-14 02:44:00.000009600,2007-06-14 02:44:00.000009600,0.016747086881755635,-0.000999999999999987,0.009002642439774021
2007-06-14 02:46:00.000019200,2007-06-14 02:46:00.000019200,0.014657935442668801,0.0,0.006819046553955828
2007-06-14 02:48:00.000028800,2007-06-14 02:48:00.000028800,0.01595330005557738,0.0,0.008019966720133049
2007-06-14 02:50:00.000038400,2007-06-14 02:50:00.000038400,0.014240213324722362,0.0,0.006212435550462914
2007-06-14 02:51:59.999961600,2007-06-14 02:51:59.999961600,0.01006304066041075,0.0010000000000000009,0.0019408184394199418
2007-06-14 02:53:59.999971200,2007-06-14 02:53:59.999971200,0.0074025363690708446,-0.001999999999999988,-0.0008141302986513221
2007-06-14 02:55:59.999980800,2007-06-14 02:55:59.999980800,0.009742530166784391,-0.001999999999999988,0.0014314190523308668
2007-06-14 02:57:59.999990400,2007-06-14 02:57:59.999990400,0.011358776982326901,-0.002999999999999989,0.00295322142905826
2007-06-14 03:00:00.000000000,2007-06-14 03:00:00.000000000,0.010786583141722872,-0.0049999999999999906,0.0022865831417228713
2007-06-14 03:02:00.000009600,2007-06-14 03:02:00.000009600,0.015214750030673407,-0.00399999999999999,0.0066203055839420474
2007-06-14 03:04:00.000019200,2007-06-14 03:04:00.000019200,0.01844214765426866,-0.0049999999999999906,0.009753258768722182
2007-06-14 03:06:00.000028800,2007-06-14 03:06:00.000028800,0.020310639453387402,-0.0059999999999999915,0.011527306121109568
2007-06-14 03:08:00.000038400,2007-06-14 03:08:00.000038400,0.012654552254014462,-0.008999999999999994,0.003776774475005268
2007-06-14 03:09:59.999961600,2007-06-14 03:09:59.999961600,0.012402996759345974,-0.006999999999999992,0.0034307745336054213
2007-06-14 03:11:59.999971200,2007-06-14 03:11:59.999971200,0.01319587936729505,-0.0059999999999999915,0.004129212702739379
2007-06-14 03:13:59.999980800,2007-06-14 03:13:59.999980800,0.014908797476727464,-0.007999999999999993,0.005747686365440437
2007-06-14 03:15:59.999990400,2007-06-14 03:15:59.999990400,0.015451826538368962,-0.010999999999999996,0.006196270980350575
2007-06-14 03:18:00.000000000,2007-06-14 03:18:00.000000000,0.0131432762417516,-0.011999999999999997,0.003793276244918096
2007-06-14 03:20:00.000009599,2007-06-14 03:20:00.000009599,0.009663810366888903,-0.012999999999999998,0.00021936592332403963
2007-06-14 03:22:00.000019200,2007-06-14 03:22:00.000019200,0.005956260811121439,-0.011999999999999997,-0.003582628079174782
2007-06-14 03:24:00.000028800,2007-06-14 03:24:00.000028800,0.002659124667086843,-0.010999999999999996,-0.006974208669940737
2007-06-14 03:26:00.000038400,2007-06-14 03:26:00.000038400,0.0005049231074316651,-0.008999999999999994,-0.009222854668411032
2007-06-14 03:27:59.999961600,2007-06-14 03:27:59.999961600,-0.001296160707265237,-0.0049999999999999906,-0.011118382929839294
2007-06-14 03:29:59.999971200,2007-06-14 03:29:59.999971200,-0.00022205138796760338,-0.0059999999999999915,-0.010138718057273018
2007-06-14 03:31:59.999980800,2007-06-14 03:31:59.999980800,9.326295223299752e-05,-0.0049999999999999906,-0.009917848155887534
2007-06-14 03:33:59.999990400,2007-06-14 03:33:59.999990400,0.002592437779097345,-0.006999999999999992,-0.007513117775754545
2007-06-14 03:36:00.000000000,2007-06-14 03:36:00.000000000,0.0038571477919084884,-0.007999999999999993,-0.0063428522096747614
2007-06-14 03:38:00.000009600,2007-06-14 03:38:00.000009600,0.004118871000389213,-0.00399999999999999,-0.006175573447925395
2007-06-14 03:40:00.000019200,2007-06-14 03:40:00.000019200,0.0074025363690708446,-0.0059999999999999915,-0.00298635251805888
2007-06-14 03:42:00.000028800,2007-06-14 03:42:00.000028800,0.009202718500047169,-0.006999999999999992,-0.0012806148338139148
2007-06-14 03:44:00.000038400,2007-06-14 03:44:00.000038400,0.011290557321717465,-0.0049999999999999906,0.0007127795411250217
2007-06-14 03:45:59.999961599,2007-06-14 03:45:59.999961599,0.011038504576579733,-0.0059999999999999915,0.00036628235717217454
2007-06-14 03:47:59.999971200,2007-06-14 03:47:59.999971200,0.011830663433579858,-0.0049999999999999906,0.00106399676744094
2007-06-14 03:49:59.999980800,2007-06-14 03:49:59.999980800,0.013630569798133152,-0.0049999999999999906,0.002769458685262875
2007-06-14 03:51:59.999990400,2007-06-14 03:51:59.999990400,0.017739808846139127,-0.002999999999999989,0.006784253294453733
2007-06-14 03:54:00.000000000,2007-06-14 03:54:00.000000000,0.017739808846139127,-0.002999999999999989,0.006689808847722375
2007-06-14 03:56:00.000009600,2007-06-14 03:56:00.000009600,0.015904924234023454,-0.002999999999999989,0.004760479788875343
2007-06-14 03:58:00.000019199,2007-06-14 03:58:00.000019199,0.0107196894219177,-0.0049999999999999906,-0.0005191994699617706
2007-06-14 04:00:00.000028800,2007-06-14 04:00:00.000028800,0.010246624215728417,-0.0049999999999999906,-0.0010867091149661702
2007-06-14 04:02:00.000038400,2007-06-14 04:02:00.000038400,0.008478076158376702,-0.0049999999999999906,-0.002949701619049243
2007-06-14 04:03:59.999961600,2007-06-14 04:03:59.999961600,0.012082524973060949,-0.0059999999999999915,0.0005603027489036443
2007-06-14 04:05:59.999971200,2007-06-14 04:05:59.999971200,0.012874771022872267,-0.0059999999999999915,0.0012581043598998455
2007-06-14 04:07:59.999980800,2007-06-14 04:07:59.999980800,0.017806554833515342,-0.00399999999999999,0.006095443723811562
2007-06-14 04:09:59.999990400,2007-06-14 04:09:59.999990400,0.018945535650469303,-0.002999999999999989,0.007139980094034165
2007-06-14 04:12:00.000000000,2007-06-14 04:12:00.000000000,0.017970697803437297,-0.002999999999999989,0.006070697800270799
2007-06-14 04:14:00.000009600,2007-06-14 04:14:00.000009600,0.015630757216764657,-0.002999999999999989,0.0036363127747830425
2007-06-14 04:16:00.000019200,2007-06-14 04:16:00.000019200,0.01844214765426866,-0.002999999999999989,0.006353258765555685
2007-06-14 04:18:00.000028800,2007-06-14 04:18:00.000028800,0.016675088256640436,-0.0049999999999999906,0.004491754921196104
2007-06-14 04:20:00.000038400,2007-06-14 04:20:00.000038400,0.00934058426437101,-0.008999999999999994,-0.002937193509888438
2007-06-14 04:21:59.999961600,2007-06-14 04:21:59.999961600,0.007974617687836805,-0.008999999999999994,-0.004397604533154003
2007-06-14 04:23:59.999971199,2007-06-14 04:23:59.999971199,0.009202718500047169,-0.006999999999999992,-0.003263948167674998
2007-06-14 04:25:59.999980800,2007-06-14 04:25:59.999980800,0.015588514460695535,-0.0049999999999999906,0.0030274033462420104
2007-06-14 04:27:59.999990400,2007-06-14 04:27:59.999990400,0.017992332539439104,-0.0059999999999999915,0.005336776986170463
2007-06-14 04:30:00.000000000,2007-06-14 04:30:00.000000000,0.01878361408331397,-0.0049999999999999906,0.00603361408331397
2007-06-14 04:32:00.000009600,2007-06-14 04:32:00.000009600,0.019808244188523005,-0.0059999999999999915,0.006963799741791645
2007-06-14 04:34:00.000019200,2007-06-14 04:34:00.000019200,0.01649647534741039,-0.00399999999999999,0.0035575864618639114
2007-06-14 04:36:00.000028800,2007-06-14 04:36:00.000028800,0.016747086881755635,-0.001999999999999988,0.0037137535494778003
2007-06-14 04:38:00.000038400,2007-06-14 04:38:00.000038400,0.019808244188523005,0.0,0.006680466409513811
2007-06-14 04:39:59.999961600,2007-06-14 04:39:59.999961600,0.023861702530054707,0.0010000000000000009,0.010639480304314154
2007-06-14 04:41:59.999971200,2007-06-14 04:41:59.999971200,0.02515701895722433,0.0010000000000000009,0.01184035229266866
2007-06-14 04:43:59.999980800,2007-06-14 04:43:59.999980800,0.022399307140031688,0.0020000000000000018,0.00898819602874466
2007-06-14 04:45:59.999990400,2007-06-14 04:45:59.999990400,0.023946243512296128,0.0030000000000000027,0.01044068795427774
2007-06-14 04:48:00.000000000,2007-06-14 04:48:00.000000000,0.018945535650469303,0.0040000000000000036,0.0053455356536357985
2007-06-14 04:50:00.000009599,2007-06-14 04:50:00.000009599,0.017014533330001136,0.006000000000000005,0.003320088886436272
2007-06-14 04:52:00.000019200,2007-06-14 04:52:00.000019200,0.017806554833515342,0.006000000000000005,0.004017665943219121
2007-06-14 04:54:00.000028800,2007-06-14 04:54:00.000028800,0.019197426298986464,0.008000000000000007,0.0053140929619588835
2007-06-14 04:56:00.000038400,2007-06-14 04:56:00.000038400,0.022870555304424833,0.006000000000000005,0.008892777528582136
2007-06-14 04:57:59.999961600,2007-06-14 04:57:59.999961600,0.024990525936337882,0.0050000000000000044,0.010918303713763825
2007-06-14 04:59:59.999971200,2007-06-14 04:59:59.999971200,0.028438301669111432,0.0040000000000000036,0.014271634999806018
2007-06-14 05:01:59.999980800,2007-06-14 05:01:59.999980800,0.027734043378480067,0.0050000000000000044,0.013472932270359535
2007-06-14 05:03:59.999990400,2007-06-14 05:03:59.999990400,0.027229952802512614,0.006000000000000005,0.012874397247660723
2007-06-14 05:06:00.000000000,2007-06-14 05:06:00.000000000,0.02603483548045027,0.008000000000000007,0.011584835478867019
2007-06-14 05:08:00.000009600,2007-06-14 05:08:00.000009600,0.02441787112698446,0.009000000000000008,0.00987342667866985
2007-06-14 05:10:00.000019200,2007-06-14 05:10:00.000019200,0.023625510376307446,0.01100000000000001,0.008986621489177721
2007-06-14 05:12:00.000028800,2007-06-14 05:12:00.000028800,0.022870555304424833,0.013000000000000012,0.00813722197056375
2007-06-14 05:14:00.000038400,2007-06-14 05:14:00.000038400,0.02160629438699946,0.01100000000000001,0.006778516606407015
2007-06-14 05:15:59.999961600,2007-06-14 05:15:59.999961600,0.02128552250674076,0.010000000000000009,0.006363300287333203
2007-06-14 05:17:59.999971200,2007-06-14 05:17:59.999971200,0.01844214765426866,0.009000000000000008,0.003425480988129741
2007-06-14 05:19:59.999980800,2007-06-14 05:19:59.999980800,0.017235154650459883,0.008000000000000007,0.0021240435375896056
2007-06-14 05:21:59.999990400,2007-06-14 05:21:59.999990400,0.017992332539439104,0.006000000000000005,0.00278677698775371
2007-06-14 05:24:00.000000000,2007-06-14 05:24:00.000000000,0.01716973286246848,0.0020000000000000018,0.0018697328640517267
2007-06-14 05:26:00.000009600,2007-06-14 05:26:00.000009600,0.02128552250674076,0.0010000000000000009,0.00589107806159265
2007-06-14 05:28:00.000019200,2007-06-14 05:28:00.000019200,0.01941793813577508,0.0,0.003929049243895611
2007-06-14 05:30:00.000028800,2007-06-14 05:30:00.000028800,0.018213398260298774,0.0010000000000000009,0.0026300649296041867
2007-06-14 05:32:00.000038400,2007-06-14 05:32:00.000038400,0.019257091112883096,-0.000999999999999987,0.003579313335457149
2007-06-14 05:33:59.999961600,2007-06-14 05:33:59.999961600,0.01846616762296094,-0.002999999999999989,0.002693945398803632
2007-06-14 05:35:59.999971200,2007-06-14 05:35:59.999971200,0.01716973286246848,-0.00399999999999999,0.0013030661994960571
2007-06-14 05:37:59.999980800,2007-06-14 05:37:59.999980800,0.02080624122963126,-0.0059999999999999915,0.004845130119927481
