5091325.72386576
5091333.54075143
5091337.52406569
5091341.66532354
5091343.61866135
5091346.02025846
5091350.64876833
5091353.79647243
5091351.87929156
5091347.15665966
5091346.12931818
5091344.5873566
5091347.54990849
5091346.74831229
5091342.54101929
5091340.5766759
5091336.97465559
5091333.6969733
5091334.44487468
5091332.20356455
5091326.57637292
5091329.97897398
5091335.41774065
5091337.0695724
5091340.55586673
5091342.38067006
5091342.55324447
5091343.38736343
5091352.47225213
5091359.56385488
5091366.89865489
5091373.3183446
5091381.20435651
5091385.1861876
5091389.26414116
5091390.32334654
5091385.8030703
5091390.97541676
5091395.81374094
5091395.96420409
5091395.68486755
5091395.46298872
5091398.68734911
5091405.3682595
5091412.67445077
5091418.53831544
5091422.0628094
5091427.21945127
5091434.60778244
5091439.98208703
5091445.50868191
5091445.80821235
5091447.24765513
5091452.39766587
5091458.54474844
5091464.56475743
5091472.25699419
5091479.0300347
5091484.36154745
5091489.11699105
5091493.45973203
5091499.81825917
5091504.97407812
5091511.61976488
5091513.3391593
5091516.54987103
5091521.46575465
5091524.15714098
5091529.5009098
5091532.524602
5091528.54197855
5091531.83407428
5091535.74341832
5091538.83429488
5091537.29165175
5091540.02025954
5091545.38625945
5091552.82976228
5091558.7283109
5091561.89709332
5091569.21967899
5091572.85634611
5091579.22416475
5091587.88985377
5091594.92593684
5091601.85925485
5091608.11087205
5091626.82793215
5091629.21849387
5091636.23199011
5091634.24203607
5091631.06465164
5091634.60544837
5091640.35446926
5091644.0073402
5091641.28754302
5091642.41712083
5091645.09460739
5091641.950013
5091647.52606003
5091642.35466387
5091636.04259674
5091631.18329368
5091626.62055915
5091618.69167246
5091611.60705458
5091604.81183802
5091600.47786521
5091596.85414346
5091592.61533734
5091589.35921264
5091583.86407648
5091579.83113157
5091576.36345791
5091569.73029645
5091563.5721638
5091554.40715046
5091545.38804262
5091535.07919079
5091528.69688437
5091519.33178229
5091510.8360321
5091506.61329976
5091500.64011476
5091494.08981006
5091483.3901518
5091472.54884923
5091463.03729032
5091446.24352368
5091440.48441289
5091433.74863471
5091426.17755995
5091417.79655353
5091412.72501024
5091407.74719112
5091402.71284273
5091395.93957736
5091388.77157906
5091383.49892536
5091379.75654944
5091372.69302003
5091369.19357548
5091364.24103609
5091359.89423159
5091354.65140882
5091346.30082799
5091339.24192059
5091329.66441089
5091323.79018728
5091319.49208433
5091315.36909019
5091311.37323735
5091306.83738608
5091302.20753831
5091295.83267131
5091289.14776904
5091282.75756187
5091278.5255368
5091272.03258244
5091266.61111604
5091257.34220941
5091250.48600302
5091242.15610562
5091236.39217769
5091228.42382221
5091224.55213756
5091219.52068675
5091216.20851039
5091208.94442986
5091204.70031638
5091199.83546631
5091195.73524609
5091193.1977453
5091187.12304165
5091180.15994484
5091175.62108746
5091171.10072192
5091170.60982505
5091166.72440327
5091161.8487058
5091158.19638178
5091153.89591753
5091144.63822194
5091138.3295878
5091132.80482076
5091128.18216978
5091123.80801159
5091118.09770269
5091113.9615572
5091108.47086495
5091103.17908072
5091100.11457638
5091097.02249166
5091091.22367099
5091086.63797456
5091083.06593743
5091079.31979508
5091075.41401174
5091071.94488318
5091065.71304742
5091062.11035594
5091056.57168362
5091050.18272466
5091044.81033007
5091040.30899314
5091034.48243982
5091027.63329286
5091021.60004683
5091014.82079449
5091008.78668009
5091003.94674411
5090998.32813372
5090993.16019295
5090986.97744795
5090980.86661928
5090975.62778176
5090968.34972865
5090962.15817995
5090955.29437442
5090949.53480476
5090943.62910176
5090937.55524566
5090916.15761417
5090906.79598224
5090900.9596716
5090894.26980364
5090890.63304704
5090882.09133187
5090874.88513518
5090870.58056395
5090867.9505298
5090864.46856928
5090858.7631749
5090851.9793115
5090843.75016335
5090837.07723088
5090830.90321149
5090824.7464585
5090817.35863682
5090810.89952681
5090805.39950684
5090797.83018223
5090790.69514913
5090783.38459231
5090775.34886301
5090767.19231985
5090759.3225833
5090750.5645119
5090742.30589998
5090734.89438417
5090725.35485831
5090718.6319635
5090707.42656432
5090697.81703881
5090691.52029011
5090687.47690914
5090683.0749246
5090678.00753801
5090672.53744784
5090666.17844939
5090662.54711151
5090657.80297498
